,ASX
2002-05-06,1.695649266242981
2002-05-07,1.7311396598815918
2002-05-08,1.8336668014526367
2002-05-09,1.7547999620437622
2002-05-10,1.6877626180648804
2002-05-13,1.778460144996643
2002-05-14,1.8415545225143433
2002-05-15,1.9716856479644775
2002-05-16,1.861270785331726
2002-05-17,1.8139503002166748
2002-05-20,1.7547999620437622
2002-05-21,1.7547999620437622
2002-05-22,1.7074788808822632
2002-05-23,1.711423397064209
2002-05-24,1.7942333221435547
2002-05-28,1.7942333221435547
2002-05-29,1.6759321689605713
2002-05-30,1.6522727012634277
2002-05-31,1.6286120414733887
2002-06-03,1.6207250356674194
2002-06-04,1.6207250356674194
2002-06-05,1.6167821884155273
2002-06-06,1.5970650911331177
2002-06-07,1.5576316118240356
2002-06-10,1.518197774887085
2002-06-11,1.4353870153427124
2002-06-12,1.423556923866272
2002-06-13,1.4787636995315552
2002-06-14,1.4866511821746826
2002-06-17,1.5024243593215942
2002-06-18,1.518197774887085
2002-06-19,1.4038398265838623
2002-06-20,1.4077832698822021
2002-06-21,1.4038398265838623
2002-06-24,1.3920100927352905
2002-06-25,1.352575659751892
2002-06-26,1.202728271484375
2002-06-27,1.2579350471496582
2002-06-28,1.2815954685211182
2002-07-01,1.202728271484375
2002-07-02,1.242161750793457
2002-07-03,1.2737088203430176
2002-07-05,1.3959534168243408
2002-07-08,1.380179762840271
2002-07-09,1.3841228485107422
2002-07-10,1.360463261604309
2002-07-11,1.3052555322647095
2002-07-12,1.3722928762435913
2002-07-15,1.4590470790863037
2002-07-16,1.4590470790863037
2002-07-17,1.439329981803894
2002-07-18,1.4353870153427124
2002-07-19,1.2934253215789795
2002-07-22,1.2145582437515259
2002-07-23,1.324972152709961
2002-07-24,1.3013124465942383
2002-07-25,1.222444772720337
2002-07-26,1.1435774564743042
2002-07-29,1.1435774564743042
2002-07-30,1.1356909275054932
2002-07-31,1.1159740686416626
2002-08-01,1.060766577720642
2002-08-02,1.0371062755584717
2002-08-05,1.0173896551132202
2002-08-06,1.0765403509140015
2002-08-07,1.1041439771652222
2002-08-08,1.2618783712387085
2002-08-09,1.0647099018096924
2002-08-12,1.1041439771652222
2002-08-13,1.1199171543121338
2002-08-14,1.1987847089767456
2002-08-15,1.202728271484375
2002-08-16,1.202728271484375
2002-08-19,1.1987847089767456
2002-08-20,1.171181082725525
2002-08-21,1.1830111742019653
2002-08-22,1.222444772720337
2002-08-23,1.194840908050537
2002-08-26,1.2658222913742065
2002-08-27,1.1632938385009766
2002-08-28,1.1632938385009766
2002-08-29,1.1632938385009766
2002-08-30,1.1632938385009766
2002-09-03,1.1041439771652222
2002-09-04,1.0844268798828125
2002-09-05,1.0765403509140015
2002-09-06,1.0725971460342407
2002-09-09,1.0765403509140015
2002-09-10,1.1435774564743042
2002-09-11,1.194840908050537
2002-09-12,1.1435774564743042
2002-09-13,1.1554075479507446
2002-09-16,1.0765403509140015
2002-09-17,1.1435774564743042
2002-09-18,1.1435774564743042
2002-09-19,1.0844268798828125
2002-09-20,1.0528799295425415
2002-09-23,1.0016157627105713
2002-09-24,0.9424659013748169
2002-09-25,1.0055592060089111
2002-09-26,1.0410501956939697
2002-09-27,0.958238959312439
2002-09-30,0.9464092254638672
2002-10-01,1.0055592060089111
2002-10-02,0.9266921281814575
2002-10-03,0.8990885019302368
2002-10-04,0.891201913356781
2002-10-07,0.8714847564697266
2002-10-08,0.9700688719749451
2002-10-09,0.891201913356781
2002-10-10,0.8951451778411865
2002-10-11,0.9345787167549133
2002-10-14,0.9345787167549133
2002-10-15,1.0410501956939697
2002-10-16,1.0528799295425415
2002-10-17,1.139634132385254
2002-10-18,1.1632938385009766
2002-10-21,1.1593506336212158
2002-10-22,1.0725971460342407
2002-10-23,1.1435774564743042
2002-10-24,1.1751245260238647
2002-10-25,1.1317470073699951
2002-10-28,1.1317470073699951
2002-10-29,1.0686532258987427
2002-10-30,1.0844268798828125
2002-10-31,1.0647099018096924
2002-11-01,1.0962567329406738
2002-11-04,1.1514639854431152
2002-11-05,1.1041439771652222
2002-11-06,1.194840908050537
2002-11-07,1.1830111742019653
2002-11-08,1.222444772720337
2002-11-11,1.1593506336212158
2002-11-12,1.139634132385254
2002-11-13,1.1238605976104736
2002-11-14,1.1435774564743042
2002-11-15,1.1908975839614868
2002-11-18,1.2697654962539673
2002-11-19,1.222444772720337
2002-11-20,1.1908975839614868
2002-11-21,1.242161750793457
2002-11-22,1.2342751026153564
2002-11-25,1.2145582437515259
2002-11-26,1.222444772720337
2002-11-27,1.2815954685211182
2002-11-29,1.2894818782806396
2002-12-02,1.360463261604309
2002-12-03,1.380179762840271
2002-12-04,1.3289161920547485
2002-12-05,1.2934253215789795
2002-12-06,1.2815954685211182
2002-12-09,1.242161750793457
2002-12-10,1.2066714763641357
2002-12-11,1.2185015678405762
2002-12-12,1.222444772720337
2002-12-13,1.1790679693222046
2002-12-16,1.2145582437515259
2002-12-17,1.1475210189819336
2002-12-18,1.1790679693222046
2002-12-19,1.139634132385254
2002-12-20,1.210614800453186
2002-12-23,1.1830111742019653
2002-12-24,1.194840908050537
2002-12-26,1.2145582437515259
2002-12-27,1.1830111742019653
2002-12-30,1.1514639854431152
2002-12-31,1.1514639854431152
2003-01-02,1.1632938385009766
2003-01-03,1.1987847089767456
2003-01-06,1.2185015678405762
2003-01-07,1.2145582437515259
2003-01-08,1.2145582437515259
2003-01-09,1.2342751026153564
2003-01-10,1.2342751026153564
2003-01-13,1.2579350471496582
2003-01-14,1.2737088203430176
2003-01-15,1.2303318977355957
2003-01-16,1.202728271484375
2003-01-17,1.1593506336212158
2003-01-21,1.1435774564743042
2003-01-22,1.1435774564743042
2003-01-23,1.171181082725525
2003-01-24,1.1041439771652222
2003-01-27,1.1159740686416626
2003-01-28,1.1278038024902344
2003-01-29,1.1317470073699951
2003-01-30,1.1238605976104736
2003-01-31,1.1120306253433228
2003-02-03,1.108087420463562
2003-02-04,1.092313528060913
2003-02-05,1.1199171543121338
2003-02-06,1.0647099018096924
2003-02-07,1.0331628322601318
2003-02-10,1.0016157627105713
2003-02-11,0.9858428239822388
2003-02-12,0.9858428239822388
2003-02-13,0.9937291145324707
2003-02-14,1.0252760648727417
2003-02-18,1.0568231344223022
2003-02-19,1.0528799295425415
2003-02-20,1.0962567329406738
2003-02-21,1.0765403509140015
2003-02-24,1.0765403509140015
2003-02-25,1.0647099018096924
2003-02-26,1.0528799295425415
2003-02-27,1.060766577720642
2003-02-28,1.0647099018096924
2003-03-03,1.0844268798828125
2003-03-04,1.0686532258987427
2003-03-05,1.0252760648727417
2003-03-06,1.0252760648727417
2003-03-07,1.0213329792022705
2003-03-10,0.9700688719749451
2003-03-11,0.9661256670951843
2003-03-12,0.9897862076759338
2003-03-13,1.0528799295425415
2003-03-14,1.0410501956939697
2003-03-17,1.0686532258987427
2003-03-18,1.0804836750030518
2003-03-19,1.0962567329406738
2003-03-20,1.1199171543121338
2003-03-21,1.1041439771652222
2003-03-24,1.1238605976104736
2003-03-25,1.139634132385254
2003-03-26,1.1317470073699951
2003-03-27,1.1554075479507446
2003-03-28,1.1238605976104736
2003-03-31,1.060766577720642
2003-04-01,1.0647099018096924
2003-04-02,1.0962567329406738
2003-04-03,1.0962567329406738
2003-04-04,1.1593506336212158
2003-04-07,1.2145582437515259
2003-04-08,1.1987847089767456
2003-04-09,1.139634132385254
2003-04-10,1.1317470073699951
2003-04-11,1.1475210189819336
2003-04-14,1.1238605976104736
2003-04-15,1.1199171543121338
2003-04-16,1.1751245260238647
2003-04-17,1.194840908050537
2003-04-21,1.2066714763641357
2003-04-22,1.1632938385009766
2003-04-23,1.1632938385009766
2003-04-24,1.0725971460342407
2003-04-25,1.0686532258987427
2003-04-28,1.0410501956939697
2003-04-29,1.060766577720642
2003-04-30,1.0173896551132202
2003-05-01,0.9858428239822388
2003-05-02,1.044993281364441
2003-05-05,1.0804836750030518
2003-05-06,1.0725971460342407
2003-05-07,1.0844268798828125
2003-05-08,1.0844268798828125
2003-05-09,1.0883703231811523
2003-05-12,1.0844268798828125
2003-05-13,1.092313528060913
2003-05-14,1.1120306253433228
2003-05-15,1.1120306253433228
2003-05-16,1.1002001762390137
2003-05-19,1.0371062755584717
2003-05-20,1.0489367246627808
2003-05-21,1.0095031261444092
2003-05-22,1.044993281364441
2003-05-23,1.0331628322601318
2003-05-27,1.0568231344223022
2003-05-28,1.0528799295425415
2003-05-29,1.0292195081710815
2003-05-30,1.0568231344223022
2003-06-02,1.0647099018096924
2003-06-03,1.0568231344223022
2003-06-04,1.092313528060913
2003-06-05,1.1593506336212158
2003-06-06,1.1514639854431152
2003-06-09,1.1554075479507446
2003-06-10,1.2263880968093872
2003-06-11,1.1869544982910156
2003-06-12,1.194840908050537
2003-06-13,1.1908975839614868
2003-06-16,1.1830111742019653
2003-06-17,1.2579350471496582
2003-06-18,1.2382183074951172
2003-06-19,1.2697654962539673
2003-06-20,1.2303318977355957
2003-06-23,1.1790679693222046
2003-06-24,1.1751245260238647
2003-06-25,1.1830111742019653
2003-06-26,1.171181082725525
2003-06-27,1.1672377586364746
2003-06-30,1.1554075479507446
2003-07-01,1.2500485181808472
2003-07-02,1.360463261604309
2003-07-03,1.3210288286209106
2003-07-07,1.5103107690811157
2003-07-08,1.4511600732803345
2003-07-09,1.4196131229400635
2003-07-10,1.360463261604309
2003-07-11,1.380179762840271
2003-07-14,1.4984806776046753
2003-07-15,1.4511600732803345
2003-07-16,1.5063674449920654
2003-07-17,1.380179762840271
2003-07-18,1.4196131229400635
2003-07-21,1.3762363195419312
2003-07-22,1.3959534168243408
2003-07-23,1.3959534168243408
2003-07-24,1.4196131229400635
2003-07-25,1.4038398265838623
2003-07-28,1.3920100927352905
2003-07-29,1.3722928762435913
2003-07-30,1.3644061088562012
2003-07-31,1.360463261604309
2003-08-01,1.4472166299819946
2003-08-04,1.4196131229400635
2003-08-05,1.3762363195419312
2003-08-06,1.3998968601226807
2003-08-07,1.3722928762435913
2003-08-08,1.4156697988510132
2003-08-11,1.443273663520813
2003-08-12,1.4275003671646118
2003-08-13,1.4984806776046753
2003-08-14,1.5103107690811157
2003-08-15,1.5063674449920654
2003-08-18,1.518197774887085
2003-08-19,1.474820613861084
2003-08-20,1.4827070236206055
2003-08-21,1.5418577194213867
2003-08-22,1.6006138324737549
2003-08-25,1.6136269569396973
2003-08-26,1.5398859977722168
2003-08-27,1.5615748167037964
2003-08-28,1.587600588798523
2003-08-29,1.7437584400177002
2003-09-02,1.782798171043396
2003-09-03,1.7133948802947998
2003-09-04,1.709057092666626
2003-09-05,1.7047194242477417
2003-09-08,1.782798171043396
2003-09-09,1.7524337768554688
2003-09-10,1.6700173616409302
2003-09-11,1.683030366897583
2003-09-12,1.7003813982009888
2003-09-15,1.674354910850525
2003-09-16,1.7437584400177002
2003-09-17,1.7307451963424683
2003-09-18,1.7524337768554688
2003-09-19,1.7350831031799316
2003-09-22,1.709057092666626
2003-09-23,1.696043848991394
2003-09-24,1.683030366897583
2003-09-25,1.661341667175293
2003-09-26,1.6266403198242188
2003-09-29,1.687368392944336
2003-09-30,1.674354910850525
2003-10-01,1.683030366897583
2003-10-02,1.7047194242477417
2003-10-03,1.7394206523895264
2003-10-06,1.7480963468551636
2003-10-07,1.7264074087142944
2003-10-08,1.7307451963424683
2003-10-09,1.7394206523895264
2003-10-10,1.7741225957870483
2003-10-13,1.7654469013214111
2003-10-14,1.769784927368164
2003-10-15,1.8391879796981812
2003-10-16,1.8825652599334717
2003-10-17,1.8782272338867188
2003-10-20,1.917267084121704
2003-10-21,1.969319224357605
2003-10-22,1.917267084121704
2003-10-23,1.886902928352356
2003-10-24,1.891240119934082
2003-10-27,1.9476308822631836
2003-10-28,2.0907747745513916
2003-10-29,2.1558406352996826
2003-10-30,2.0994505882263184
2003-10-31,2.0300474166870117
2003-11-03,2.1775288581848145
2003-11-04,2.186204671859741
2003-11-05,2.194880723953247
2003-11-06,2.147165298461914
2003-11-07,2.255608081817627
2003-11-10,2.2859716415405273
2003-11-11,2.190542459487915
2003-11-12,2.203555107116699
2003-11-13,2.1992175579071045
2003-11-14,2.173191785812378
2003-11-17,2.11246395111084
2003-11-18,2.1428275108337402
2003-11-19,2.0907747745513916
2003-11-20,1.9476308822631836
2003-11-21,1.9432930946350098
2003-11-24,1.9910084009170532
2003-11-25,1.9736570119857788
2003-11-26,1.9779950380325317
2003-11-28,1.9649817943572998
2003-12-01,2.0517358779907227
2003-12-02,2.0387229919433594
2003-12-03,1.9866706132888794
2003-12-04,2.0083584785461426
2003-12-05,1.9953449964523315
2003-12-08,1.969319224357605
2003-12-09,1.969319224357605
2003-12-10,1.8999162912368774
2003-12-11,1.9779950380325317
2003-12-12,1.9736570119857788
2003-12-15,2.012695789337158
2003-12-16,2.0387229919433594
2003-12-17,1.9779950380325317
2003-12-18,2.0951125621795654
2003-12-19,1.9996834993362427
2003-12-22,2.060410976409912
2003-12-23,2.0994505882263184
2003-12-24,2.147165298461914
2003-12-26,2.1428275108337402
2003-12-29,2.1211390495300293
2003-12-30,2.168853759765625
2003-12-31,2.190542459487915
2004-01-02,2.2425949573516846
2004-01-05,2.3293492794036865
2004-01-06,2.355375051498413
2004-01-07,2.4074275493621826
2004-01-08,2.3770639896392822
2004-01-09,2.4334540367126465
2004-01-12,2.4074275493621826
2004-01-13,2.298985242843628
2004-01-14,2.4508047103881836
2004-01-15,2.4117655754089355
2004-01-16,2.4291164875030518
2004-01-20,2.442129611968994
2004-01-21,2.4291164875030518
2004-01-22,2.3640506267547607
2004-01-23,2.3727262020111084
2004-01-26,2.403089761734009
2004-01-27,2.385739326477051
2004-01-28,2.3944146633148193
2004-01-29,2.4074275493621826
2004-01-30,2.546234369277954
2004-02-02,2.507194995880127
2004-02-03,2.5202085971832275
2004-02-04,2.528883934020996
2004-02-05,2.576598644256592
2004-02-06,2.5809359550476074
2004-02-09,2.5375585556030273
2004-02-10,2.51153302192688
2004-02-11,2.424778461456299
2004-02-12,2.3900771141052246
2004-02-13,2.3033225536346436
2004-02-17,2.385739326477051
2004-02-18,2.4117655754089355
2004-02-19,2.420440673828125
2004-02-20,2.3900771141052246
2004-02-23,2.338024139404297
2004-02-24,2.2642831802368164
2004-02-25,2.4074275493621826
2004-02-26,2.4724931716918945
2004-02-27,2.4941816329956055
2004-03-01,2.5375585556030273
2004-03-02,2.5375585556030273
2004-03-03,2.47683048248291
2004-03-04,2.5158708095550537
2004-03-05,2.437791585922241
2004-03-08,2.4334540367126465
2004-03-09,2.403089761734009
2004-03-10,2.338024139404297
2004-03-11,2.3293492794036865
2004-03-12,2.3250114917755127
2004-03-15,2.3033225536346436
2004-03-16,2.298985242843628
2004-03-17,2.333686590194702
2004-03-18,2.446467161178589
2004-03-19,2.4724931716918945
2004-03-22,2.2209060192108154
2004-03-23,2.2382569313049316
2004-03-24,2.255608081817627
2004-03-25,2.3119986057281494
2004-03-26,2.2209060192108154
2004-03-29,2.3640506267547607
2004-03-30,2.338024139404297
2004-03-31,2.3423616886138916
2004-04-01,2.359712839126587
2004-04-02,2.3423616886138916
2004-04-05,2.3683884143829346
2004-04-06,2.320674180984497
2004-04-07,2.272958755493164
2004-04-08,2.277296304702759
2004-04-12,2.3250114917755127
2004-04-13,2.277296304702759
2004-04-14,2.2425949573516846
2004-04-15,2.147165298461914
2004-04-16,2.168853759765625
2004-04-19,2.1601784229278564
2004-04-20,2.168853759765625
2004-04-21,2.190542459487915
2004-04-22,2.1818668842315674
2004-04-23,2.229581594467163
2004-04-26,2.1384897232055664
2004-04-27,2.012695789337158
2004-04-28,1.8695518970489502
2004-04-29,1.8218371868133545
2004-04-30,1.7567716836929321
2004-05-03,1.8348500728607178
2004-05-04,1.8261750936508179
2004-05-05,1.7307451963424683
2004-05-06,1.5962762832641602
2004-05-07,1.5659124851226807
2004-05-10,1.4921715259552002
2004-05-11,1.5789258480072021
2004-05-12,1.5919384956359863
2004-05-13,1.5095224380493164
2004-05-14,1.431443691253662
2004-05-17,1.3967418670654297
2004-05-18,1.431443691253662
2004-05-19,1.5138603448867798
2004-05-20,1.444456934928894
2004-05-21,1.5051847696304321
2004-05-24,1.5528991222381592
2004-05-25,1.6006138324737549
2004-05-26,1.6006138324737549
2004-05-27,1.6179651021957397
2004-05-28,1.6266403198242188
2004-06-01,1.5919384956359863
2004-06-02,1.5398859977722168
2004-06-03,1.474820613861084
2004-06-04,1.4834961891174316
2004-06-07,1.6049513816833496
2004-06-08,1.6006138324737549
2004-06-09,1.5225352048873901
2004-06-10,1.5268725156784058
2004-06-14,1.4878337383270264
2004-06-15,1.535548448562622
2004-06-16,1.4531316757202148
2004-06-17,1.5615748167037964
2004-06-18,1.5789258480072021
2004-06-21,1.5615748167037964
2004-06-22,1.6223026514053345
2004-06-23,1.665679693222046
2004-06-24,1.6700173616409302
2004-06-25,1.6917059421539307
2004-06-28,1.6700173616409302
2004-06-29,1.665679693222046
2004-06-30,1.7264074087142944
2004-07-01,1.674354910850525
2004-07-02,1.648329257965088
2004-07-06,1.6136269569396973
2004-07-07,1.6309778690338135
2004-07-08,1.6353157758712769
2004-07-09,1.6786926984786987
2004-07-12,1.6223026514053345
2004-07-13,1.5615748167037964
2004-07-14,1.5528991222381592
2004-07-15,1.4791584014892578
2004-07-16,1.4487946033477783
2004-07-19,1.422768235206604
2004-07-20,1.422768235206604
2004-07-21,1.4357813596725464
2004-07-22,1.535548448562622
2004-07-23,1.4618072509765625
2004-07-26,1.431443691253662
2004-07-27,1.474820613861084
2004-07-28,1.4574694633483887
2004-07-29,1.4487946033477783
2004-07-30,1.4401192665100098
2004-08-02,1.4184304475784302
2004-08-03,1.3924038410186768
2004-08-04,1.431443691253662
2004-08-05,1.474820613861084
2004-08-06,1.4487946033477783
2004-08-09,1.4878337383270264
2004-08-10,1.4531316757202148
2004-08-11,1.4401192665100098
2004-08-12,1.4531316757202148
2004-08-13,1.4531316757202148
2004-08-16,1.4618072509765625
2004-08-17,1.4401192665100098
2004-08-18,1.5398859977722168
2004-08-19,1.6179651021957397
2004-08-20,1.5962762832641602
2004-08-23,1.5919384956359863
2004-08-24,1.6223026514053345
2004-08-25,1.720009684562683
2004-08-26,1.7154228687286377
2004-08-27,1.7245959043502808
2004-08-30,1.7108361721038818
2004-08-31,1.6603821516036987
2004-09-01,1.6787288188934326
2004-09-02,1.6420358419418335
2004-09-03,1.5503021478652954
2004-09-07,1.54571533203125
2004-09-08,1.5548886060714722
2004-09-09,1.6236892938613892
2004-09-10,1.596168875694275
2004-09-13,1.6191023588180542
2004-09-14,1.6420358419418335
2004-09-15,1.5778220891952515
2004-09-16,1.5869951248168945
2004-09-17,1.5503021478652954
2004-09-20,1.573235273361206
2004-09-21,1.54571533203125
2004-09-22,1.5365415811538696
2004-09-23,1.5640616416931152
2004-09-24,1.5319552421569824
2004-09-27,1.4585682153701782
2004-09-28,1.4815016984939575
2004-09-29,1.5227818489074707
2004-09-30,1.5411285161972046
2004-10-01,1.596168875694275
2004-10-04,1.6603821516036987
2004-10-05,1.6191023588180542
2004-10-06,1.6145155429840088
2004-10-07,1.6145155429840088
2004-10-08,1.5824084281921387
2004-10-11,1.5640616416931152
2004-10-12,1.5503021478652954
2004-10-13,1.527368426322937
2004-10-14,1.5365415811538696
2004-10-15,1.5181949138641357
2004-10-18,1.5044351816177368
2004-10-19,1.559475064277649
2004-10-20,1.5365415811538696
2004-10-21,1.5686485767364502
2004-10-22,1.5824084281921387
2004-10-25,1.5824084281921387
2004-10-26,1.5411285161972046
2004-10-27,1.5548886060714722
2004-10-28,1.5640616416931152
2004-10-29,1.54571533203125
2004-11-01,1.5411285161972046
2004-11-02,1.6053417921066284
2004-11-03,1.6557955741882324
2004-11-04,1.706249475479126
2004-11-05,1.7291828393936157
2004-11-08,1.7108361721038818
2004-11-09,1.7245959043502808
2004-11-10,1.6879029273986816
2004-11-11,1.7016626596450806
2004-11-12,1.7154228687286377
2004-11-15,1.7291828393936157
2004-11-16,1.7291828393936157
2004-11-17,1.7842233180999756
2004-11-18,1.8209162950515747
2004-11-19,1.788809895515442
2004-11-22,1.7245959043502808
2004-11-23,1.6787288188934326
2004-11-24,1.720009684562683
2004-11-26,1.6512089967727661
2004-11-29,1.6557955741882324
2004-11-30,1.6741422414779663
2004-12-01,1.6466225385665894
2004-12-02,1.6603821516036987
2004-12-03,1.6603821516036987
2004-12-06,1.6512089967727661
2004-12-07,1.6420358419418335
2004-12-08,1.6191023588180542
2004-12-09,1.6145155429840088
2004-12-10,1.609928846359253
2004-12-13,1.6145155429840088
2004-12-14,1.6374491453170776
2004-12-15,1.7291828393936157
2004-12-16,1.706249475479126
2004-12-17,1.6879029273986816
2004-12-20,1.6787288188934326
2004-12-21,1.7245959043502808
2004-12-22,1.7245959043502808
2004-12-23,1.692489504814148
2004-12-27,1.6512089967727661
2004-12-28,1.6741422414779663
2004-12-29,1.6879029273986816
2004-12-30,1.6970763206481934
2004-12-31,1.7245959043502808
2005-01-03,1.7154228687286377
2005-01-04,1.6420358419418335
2005-01-05,1.6191023588180542
2005-01-06,1.6191023588180542
2005-01-07,1.6236892938613892
2005-01-10,1.6512089967727661
2005-01-11,1.6282753944396973
2005-01-12,1.6145155429840088
2005-01-13,1.6145155429840088
2005-01-14,1.6053417921066284
2005-01-18,1.6053417921066284
2005-01-19,1.54571533203125
2005-01-20,1.5778220891952515
2005-01-21,1.5136082172393799
2005-01-24,1.4952614307403564
2005-01-25,1.4677411317825317
2005-01-26,1.4815016984939575
2005-01-27,1.5136082172393799
2005-01-28,1.5227818489074707
2005-01-31,1.559475064277649
2005-02-01,1.559475064277649
2005-02-02,1.6007559299468994
2005-02-03,1.6603821516036987
2005-02-04,1.6970763206481934
2005-02-07,1.706249475479126
2005-02-08,1.6374491453170776
2005-02-09,1.6420358419418335
2005-02-10,1.6328620910644531
2005-02-11,1.6741422414779663
2005-02-14,1.816330075263977
2005-02-15,1.848436713218689
2005-02-16,1.7796363830566406
2005-02-17,1.7750494480133057
2005-02-18,1.7796363830566406
2005-02-22,1.7658767700195312
2005-02-23,1.7704626321792603
2005-02-24,1.7842233180999756
2005-02-25,1.8438498973846436
2005-02-28,1.788809895515442
2005-03-01,1.862196922302246
2005-03-02,1.862196922302246
2005-03-03,1.8438498973846436
2005-03-04,1.8300901651382446
2005-03-07,1.8392630815505981
2005-03-08,1.8438498973846436
2005-03-09,1.8667837381362915
2005-03-10,1.8438498973846436
2005-03-11,1.8346771001815796
2005-03-14,1.8209162950515747
2005-03-15,1.7383564710617065
2005-03-16,1.7291828393936157
2005-03-17,1.6879029273986816
2005-03-18,1.669555902481079
2005-03-21,1.6649693250656128
2005-03-22,1.6236892938613892
2005-03-23,1.6603821516036987
2005-03-24,1.6420358419418335
2005-03-28,1.6787288188934326
2005-03-29,1.6236892938613892
2005-03-30,1.6374491453170776
2005-03-31,1.6420358419418335
2005-04-01,1.6970763206481934
2005-04-04,1.692489504814148
2005-04-05,1.692489504814148
2005-04-06,1.7108361721038818
2005-04-07,1.7245959043502808
2005-04-08,1.7108361721038818
2005-04-11,1.720009684562683
2005-04-12,1.742943286895752
2005-04-13,1.720009684562683
2005-04-14,1.692489504814148
2005-04-15,1.6603821516036987
2005-04-18,1.6053417921066284
2005-04-19,1.6191023588180542
2005-04-20,1.609928846359253
2005-04-21,1.6328620910644531
2005-04-22,1.6145155429840088
2005-04-25,1.5548886060714722
2005-04-26,1.5227818489074707
2005-04-27,1.5136082172393799
2005-04-28,1.5227818489074707
2005-04-29,1.5090217590332031
2005-05-02,1.4815016984939575
2005-05-03,1.4172877073287964
2005-05-04,1.4769150018692017
2005-05-05,1.5227818489074707
2005-05-06,1.4998483657836914
2005-05-09,1.4677411317825317
2005-05-10,1.486088514328003
2005-05-11,1.486088514328003
2005-05-12,1.5319552421569824
2005-05-13,1.559475064277649
2005-05-16,1.4952614307403564
2005-05-17,1.4952614307403564
2005-05-18,1.5227818489074707
2005-05-19,1.5319552421569824
2005-05-20,1.5227818489074707
2005-05-23,1.5136082172393799
2005-05-24,1.5319552421569824
2005-05-25,1.5548886060714722
2005-05-26,1.6145155429840088
2005-05-27,1.6603821516036987
2005-05-31,1.6236892938613892
2005-06-01,1.6282753944396973
2005-06-02,1.6833159923553467
2005-06-03,1.692489504814148
2005-06-06,1.692489504814148
2005-06-07,1.742943286895752
2005-06-08,1.7291828393936157
2005-06-09,1.742943286895752
2005-06-10,1.742943286895752
2005-06-13,1.6512089967727661
2005-06-14,1.6741422414779663
2005-06-15,1.6787288188934326
2005-06-16,1.6970763206481934
2005-06-17,1.6970763206481934
2005-06-20,1.6970763206481934
2005-06-21,1.75670325756073
2005-06-22,1.7337696552276611
2005-06-23,1.8346771001815796
2005-06-24,1.862196922302246
2005-06-27,1.7521162033081055
2005-06-28,1.788809895515442
2005-06-29,1.7521162033081055
2005-06-30,1.6970763206481934
2005-07-01,1.706249475479126
2005-07-05,1.692489504814148
2005-07-06,1.7291828393936157
2005-07-07,1.6603821516036987
2005-07-08,1.6787288188934326
2005-07-11,1.7521162033081055
2005-07-12,1.8209162950515747
2005-07-13,1.8117436170578003
2005-07-14,1.8117436170578003
2005-07-15,1.8117436170578003
2005-07-18,1.8071565628051758
2005-07-19,1.8392630815505981
2005-07-20,1.816330075263977
2005-07-21,1.7933964729309082
2005-07-22,1.7796363830566406
2005-07-25,1.7383564710617065
2005-07-26,1.7337696552276611
2005-07-27,1.7612897157669067
2005-07-28,1.7475296258926392
2005-07-29,1.7658767700195312
2005-08-01,1.7750494480133057
2005-08-02,1.788809895515442
2005-08-03,1.8117436170578003
2005-08-04,1.7383564710617065
2005-08-05,1.7016626596450806
2005-08-08,1.6787288188934326
2005-08-09,1.6970763206481934
2005-08-10,1.720009684562683
2005-08-11,1.7154228687286377
2005-08-12,1.706249475479126
2005-08-15,1.6879029273986816
2005-08-16,1.6328620910644531
2005-08-17,1.6512089967727661
2005-08-18,1.6282753944396973
2005-08-19,1.6236892938613892
2005-08-22,1.6328620910644531
2005-08-23,1.6328620910644531
2005-08-24,1.6053417921066284
2005-08-25,1.596168875694275
2005-08-26,1.669555902481079
2005-08-29,1.609928846359253
2005-08-30,1.5319552421569824
2005-08-31,1.5319552421569824
2005-09-01,1.5503021478652954
2005-09-02,1.5181949138641357
2005-09-06,1.6236892938613892
2005-09-07,1.656739354133606
2005-09-08,1.656739354133606
2005-09-09,1.6719386577606201
2005-09-12,1.7175365686416626
2005-09-13,1.7175365686416626
2005-09-14,1.7175365686416626
2005-09-15,1.692204236984253
2005-09-16,1.692204236984253
2005-09-19,1.651672601699829
2005-09-20,1.7175365686416626
2005-09-21,1.6466064453125
2005-09-22,1.611140251159668
2005-09-23,1.5908745527267456
2005-09-26,1.5807416439056396
2005-09-27,1.5706088542938232
2005-09-28,1.5706088542938232
2005-09-29,1.6719386577606201
2005-09-30,1.7175365686416626
2005-10-03,1.7428686618804932
2005-10-04,1.6972706317901611
2005-10-05,1.651672601699829
2005-10-06,1.6212736368179321
2005-10-07,1.6263399124145508
2005-10-10,1.6364731788635254
2005-10-11,1.6618053913116455
2005-10-12,1.6162068843841553
2005-10-13,1.6212736368179321
2005-10-14,1.611140251159668
2005-10-17,1.5807416439056396
2005-10-18,1.5807416439056396
2005-10-19,1.5199434757232666
2005-10-20,1.5148770809173584
2005-10-21,1.5047444105148315
2005-10-24,1.545276403427124
2005-10-25,1.555409550666809
2005-10-26,1.4946112632751465
2005-10-27,1.4439467191696167
2005-10-28,1.5047444105148315
2005-10-31,1.5503429174423218
2005-11-01,1.5402098894119263
2005-11-02,1.5858080387115479
2005-11-03,1.5858080387115479
2005-11-04,1.595941424369812
2005-11-07,1.601007342338562
2005-11-08,1.601007342338562
2005-11-09,1.656739354133606
